time,e11,e22,e33,e12,e13,e23,s11,s22,s33,s12,s13,s23
8950.67,-0.0445014,-0.0445014,0.0895067,9.11164e-15,-2.72976e-15,-2.72421e-15,0,0,207.818,0,0,0
8961,-0.0445529,-0.0445529,0.08961,8.80896e-15,-2.645e-15,-2.55118e-15,0,0,207.905,0,0,0
8970.67,-0.0446012,-0.0446012,0.0897067,8.74498e-15,-2.69745e-15,-2.70039e-15,0,0,207.993,0,0,0
8981,-0.0446527,-0.0446527,0.08981,8.8524e-15,-2.75213e-15,-2.85078e-15,0,0,208.082,0,0,0
8990.37,-0.0446995,-0.0446995,0.0899037,9.14419e-15,-2.82233e-15,-2.94102e-15,0,0,208.17,0,0,0
9001,-0.0447525,-0.0447525,0.09001,8.81514e-15,-2.85177e-15,-2.76124e-15,0,0,208.257,0,0,0
9010.23,-0.0447985,-0.0447985,0.0901023,8.71747e-15,-2.7924e-15,-2.77141e-15,0,0,208.345,0,0,0
9021,-0.0448523,-0.0448523,0.09021,8.84841e-15,-2.83827e-15,-2.66176e-15,0,0,208.433,0,0,0
9031,-0.0449022,-0.0449022,0.09031,8.35835e-15,-2.80522e-15,-2.89796e-15,0,0,208.52,0,0,0
9040.74,-0.0449508,-0.0449508,0.0904074,8.22338e-15,-2.7061e-15,-3.03856e-15,0,0,208.608,0,0,0
9050.67,-0.0450003,-0.0450003,0.0905067,8.06042e-15,-2.75266e-15,-3.0652e-15,0,0,208.695,0,0,0
9061,-0.0450519,-0.0450519,0.09061,7.82347e-15,-2.70981e-15,-3.14048e-15,0,0,208.783,0,0,0
9071,-0.0451018,-0.0451018,0.09071,7.97119e-15,-2.85721e-15,-3.07054e-15,0,0,208.87,0,0,0
9080.67,-0.04515,-0.04515,0.0908067,7.87813e-15,-2.85919e-15,-2.98775e-15,0,0,208.958,0,0,0
9090.56,-0.0451993,-0.0451993,0.0909056,7.64376e-15,-2.88476e-15,-2.81922e-15,0,0,209.045,0,0,0
9101,-0.0452514,-0.0452514,0.09101,7.52061e-15,-2.75941e-15,-2.92049e-15,0,0,209.132,0,0,0
9110.67,-0.0452997,-0.0452997,0.0911067,7.39309e-15,-2.77267e-15,-3.02217e-15,0,0,209.219,0,0,0
9120.67,-0.0453496,-0.0453496,0.0912067,7.1697e-15,-2.94463e-15,-2.9866e-15,0,0,209.306,0,0,0
9131,-0.0454011,-0.0454011,0.09131,7.30741e-15,-3.15162e-15,-2.78723e-15,0,0,209.392,0,0,0
9141,-0.045451,-0.045451,0.09141,7.44088e-15,-2.99447e-15,-2.746e-15,0,0,209.479,0,0,0
9150.3,-0.0454974,-0.0454974,0.091503,7.25076e-15,-3.05743e-15,-2.64193e-15,0,0,209.566,0,0,0
9161,-0.0455508,-0.0455508,0.09161,7.19135e-15,-3.04541e-15,-2.57163e-15,0,0,209.652,0,0,0
9170.67,-0.045599,-0.045599,0.0917067,7.30367e-15,-3.0931e-15,-2.54692e-15,0,0,209.738,0,0,0
9181,-0.0456506,-0.0456506,0.09181,7.34799e-15,-3.05563e-15,-2.66673e-15,0,0,209.825,0,0,0
9191,-0.0457005,-0.0457005,0.09191,7.52021e-15,-3.11495e-15,-2.75954e-15,0,0,209.911,0,0,0
9200.67,-0.0457487,-0.0457487,0.0920067,7.56789e-15,-3.14125e-15,-2.74956e-15,0,0,209.997,0,0,0
9210.22,-0.0457964,-0.0457964,0.0921022,7.71992e-15,-3.04327e-15,-2.78385e-15,0,0,210.084,0,0,0
9221,-0.0458502,-0.0458502,0.09221,7.7803e-15,-3.13791e-15,-2.92568e-15,0,0,210.17,0,0,0
9230.3,-0.0458966,-0.0458966,0.092303,7.68277e-15,-3.21589e-15,-2.91316e-15,0,0,210.255,0,0,0
9241,-0.04595,-0.04595,0.09241,7.95678e-15,-3.1569e-15,-2.79801e-15,0,0,210.342,0,0,0
9251,-0.0459999,-0.0459999,0.09251,7.84962e-15,-3.10068e-15,-2.91159e-15,0,0,210.427,0,0,0
9260.67,-0.0460481,-0.0460481,0.0926067,8.02201e-15,-3.17901e-15,-2.82383e-15,0,0,210.513,0,0,0
9271,-0.0460997,-0.0460997,0.09271,8.06981e-15,-3.10342e-15,-2.84971e-15,0,0,210.599,0,0,0
9281,-0.0461496,-0.0461496,0.09281,8.41802e-15,-3.16705e-15,-2.80923e-15,0,0,210.684,0,0,0
9291,-0.0461995,-0.0461995,0.09291,8.30334e-15,-3.14436e-15,-2.90264e-15,0,0,210.77,0,0,0
9301,-0.0462494,-0.0462494,0.09301,8.09985e-15,-3.18887e-15,-2.9927e-15,0,0,210.855,0,0,0
9311,-0.0462992,-0.0462993,0.09311,8.31273e-15,-3.00844e-15,-2.78304e-15,0,0,210.941,0,0,0
9321,-0.0463491,-0.0463491,0.09321,8.14332e-15,-3.10217e-15,-2.88688e-15,0,0,211.026,0,0,0
9330.81,-0.0463981,-0.0463981,0.0933081,8.18385e-15,-3.2476e-15,-2.90048e-15,0,0,211.111,0,0,0
9341,-0.0464489,-0.0464489,0.09341,8.26709e-15,-3.19566e-15,-2.9062e-15,0,0,211.196,0,0,0
9351,-0.0464988,-0.0464988,0.09351,8.60525e-15,-3.12236e-15,-2.78145e-15,0,0,211.281,0,0,0
9361,-0.0465487,-0.0465487,0.09361,8.81099e-15,-3.0738e-15,-2.86139e-15,0,0,211.366,0,0,0
9371,-0.0465986,-0.0465986,0.09371,8.80136e-15,-3.18726e-15,-2.90492e-15,0,0,211.451,0,0,0
9380.56,-0.0466463,-0.0466463,0.0938056,8.75211e-15,-3.22244e-15,-2.72095e-15,0,0,211.536,0,0,0
9391,-0.0466984,-0.0466984,0.09391,8.80994e-15,-3.08531e-15,-2.82701e-15,0,0,211.619,0,0,0
9401,-0.0467483,-0.0467483,0.09401,8.88896e-15,-3.18578e-15,-2.89205e-15,0,0,211.704,0,0,0
9411,-0.0467982,-0.0467982,0.09411,8.82515e-15,-3.16857e-15,-2.97109e-15,0,0,211.789,0,0,0
9421,-0.0468481,-0.0468481,0.09421,9.15091e-15,-3.22669e-15,-2.96945e-15,0,0,211.873,0,0,0
9431,-0.046898,-0.046898,0.09431,9.38634e-15,-3.47497e-15,-3.06594e-15,0,0,211.957,0,0,0
9440.67,-0.0469462,-0.0469462,0.0944067,9.51967e-15,-3.45429e-15,-3.0661e-15,0,0,212.042,0,0,0
9450.67,-0.0469961,-0.0469961,0.0945067,9.38953e-15,-3.42359e-15,-3.02924e-15,0,0,212.126,0,0,0
9461,-0.0470477,-0.0470477,0.09461,9.37745e-15,-3.34912e-15,-3.00171e-15,0,0,212.21,0,0,0
9470.2,-0.0470936,-0.0470936,0.094702,9.19232e-15,-3.48083e-15,-3.01491e-15,0,0,212.293,0,0,0
9481,-0.0471475,-0.0471475,0.09481,9.18321e-15,-3.2513e-15,-2.91861e-15,0,0,212.378,0,0,0
9490.67,-0.0471957,-0.0471957,0.0949067,9.09912e-15,-3.25891e-15,-2.95357e-15,0,0,212.461,0,0,0
9500.53,-0.047245,-0.047245,0.0950053,9.19088e-15,-3.18643e-15,-3.08378e-15,0,0,212.546,0,0,0
9510.3,-0.0472937,-0.0472937,0.095103,9.00798e-15,-3.23e-15,-2.89346e-15,0,0,212.629,0,0,0
9520.56,-0.0473449,-0.0473449,0.0952056,9.18502e-15,-3.17031e-15,-2.94641e-15,0,0,212.714,0,0,0
9530.3,-0.0473935,-0.0473935,0.095303,9.13421e-15,-3.07002e-15,-2.98598e-15,0,0,212.798,0,0,0
9541,-0.0474469,-0.0474469,0.09541,9.09156e-15,-3.00647e-15,-2.87215e-15,0,0,212.881,0,0,0
9550.67,-0.0474951,-0.0474951,0.0955067,9.12873e-15,-2.92778e-15,-3.10125e-15,0,0,212.964,0,0,0
9560.67,-0.047545,-0.047545,0.0956067,9.09823e-15,-2.83548e-15,-3.15974e-15,0,0,213.047,0,0,0
9571,-0.0475966,-0.0475966,0.09571,9.12751e-15,-2.78942e-15,-2.92548e-15,0,0,213.131,0,0,0
9581,-0.0476465,-0.0476465,0.09581,9.05858e-15,-2.7069e-15,-2.96913e-15,0,0,213.214,0,0,0
9590.25,-0.0476926,-0.0476926,0.0959025,8.79337e-15,-2.79482e-15,-2.88988e-15,0,0,213.297,0,0,0
9601,-0.0477463,-0.0477463,0.09601,8.64333e-15,-2.80917e-15,-3.03743e-15,0,0,213.38,0,0,0
9611,-0.0477962,-0.0477962,0.09611,8.5995e-15,-2.80614e-15,-2.96821e-15,0,0,213.463,0,0,0
9621,-0.0478461,-0.0478461,0.09621,8.54121e-15,-2.86306e-15,-2.86574e-15,0,0,213.546,0,0,0
9631,-0.047896,-0.047896,0.09631,8.72315e-15,-2.73393e-15,-2.86059e-15,0,0,213.628,0,0,0
9641,-0.0479459,-0.0479459,0.09641,8.59716e-15,-2.61447e-15,-2.88564e-15,0,0,213.711,0,0,0
9651,-0.0479958,-0.0479958,0.09651,8.68835e-15,-2.7409e-15,-2.90703e-15,0,0,213.794,0,0,0
9661,-0.0480457,-0.0480457,0.09661,8.67472e-15,-2.68599e-15,-2.73941e-15,0,0,213.876,0,0,0
9671,-0.0480956,-0.0480956,0.09671,8.55845e-15,-2.73557e-15,-2.78587e-15,0,0,213.958,0,0,0
9681,-0.0481455,-0.0481455,0.09681,8.40846e-15,-2.7468e-15,-2.7305e-15,0,0,214.041,0,0,0
9691,-0.0481954,-0.0481954,0.09691,8.3796e-15,-2.70303e-15,-2.80534e-15,0,0,214.123,0,0,0
9701,-0.0482453,-0.0482453,0.09701,8.33558e-15,-2.83077e-15,-2.71927e-15,0,0,214.205,0,0,0
9710.67,-0.0482935,-0.0482935,0.0971067,8.52013e-15,-2.83304e-15,-2.66597e-15,0,0,214.287,0,0,0
9721,-0.0483451,-0.0483451,0.09721,8.49583e-15,-2.92853e-15,-2.6114e-15,0,0,214.369,0,0,0
9731,-0.048395,-0.048395,0.09731,8.47909e-15,-2.93324e-15,-2.70997e-15,0,0,214.451,0,0,0
9741,-0.0484449,-0.0484449,0.09741,8.45023e-15,-2.80622e-15,-2.63819e-15,0,0,214.533,0,0,0
9751,-0.0484948,-0.0484948,0.09751,8.45348e-15,-2.80744e-15,-2.7246e-15,0,0,214.615,0,0,0
9761,-0.0485447,-0.0485447,0.09761,8.32039e-15,-2.95478e-15,-2.75146e-15,0,0,214.697,0,0,0
9770.3,-0.0485911,-0.0485911,0.097703,8.61822e-15,-2.93974e-15,-2.81827e-15,0,0,214.778,0,0,0
9781,-0.0486445,-0.0486445,0.09781,8.56145e-15,-2.92806e-15,-2.95787e-15,0,0,214.86,0,0,0
9791,-0.0486944,-0.0486944,0.09791,8.43161e-15,-3.06125e-15,-2.96504e-15,0,0,214.942,0,0,0
9801,-0.0487443,-0.0487443,0.09801,8.62781e-15,-2.9789e-15,-2.90383e-15,0,0,215.022,0,0,0
9811,-0.0487942,-0.0487942,0.09811,9.04642e-15,-3.05107e-15,-3.04125e-15,0,0,215.104,0,0,0
9821,-0.0488441,-0.0488441,0.09821,9.28892e-15,-2.85144e-15,-3.0402e-15,0,0,215.185,0,0,0
9830.67,-0.0488923,-0.0488923,0.0983067,9.13321e-15,-2.83648e-15,-3.07598e-15,0,0,215.265,0,0,0
9840.67,-0.0489422,-0.0489422,0.0984067,9.3469e-15,-2.9983e-15,-3.12208e-15,0,0,215.346,0,0,0
9850.67,-0.0489921,-0.0489921,0.0985067,9.5632e-15,-2.93991e-15,-2.98698e-15,0,0,215.426,0,0,0
9861,-0.0490437,-0.0490437,0.09861,9.53156e-15,-3.01928e-15,-2.93873e-15,0,0,215.507,0,0,0
9870.3,-0.0490901,-0.0490901,0.098703,9.66963e-15,-3.06437e-15,-3.0238e-15,0,0,215.588,0,0,0
9880.3,-0.04914,-0.04914,0.098803,9.57558e-15,-3.05918e-15,-3.0647e-15,0,0,215.669,0,0,0
9890.2,-0.0491894,-0.0491894,0.098902,9.64032e-15,-3.10808e-15,-3.20799e-15,0,0,215.75,0,0,0
9901,-0.0492433,-0.0492433,0.09901,9.68096e-15,-2.97147e-15,-3.05086e-15,0,0,215.831,0,0,0
9911,-0.0492932,-0.0492932,0.09911,9.56256e-15,-3.0282e-15,-2.91692e-15,0,0,215.912,0,0,0
9920.67,-0.0493415,-0.0493415,0.0992067,9.34503e-15,-2.93918e-15,-2.89532e-15,0,0,215.992,0,0,0
9931,-0.049393,-0.049393,0.09931,9.03876e-15,-3.00581e-15,-2.87637e-15,0,0,216.073,0,0,0
9940.67,-0.0494413,-0.0494413,0.0994067,8.90587e-15,-2.73819e-15,-2.99474e-15,0,0,216.153,0,0,0
9950.67,-0.0494912,-0.0494912,0.0995067,8.9841e-15,-2.6888e-15,-2.85206e-15,0,0,216.233,0,0,0
9961,-0.0495427,-0.0495427,0.09961,8.70139e-15,-2.95983e-15,-2.88411e-15,0,0,216.313,0,0,0
9971,-0.0495926,-0.0495926,0.09971,8.77856e-15,-2.93137e-15,-2.8431e-15,0,0,216.394,0,0,0
9980.67,-0.0496409,-0.0496409,0.0998067,8.5997e-15,-2.78114e-15,-2.73699e-15,0,0,216.474,0,0,0
9991,-0.0496924,-0.0496924,0.09991,8.61519e-15,-2.80758e-15,-2.67059e-15,0,0,216.553,0,0,0
10001,-0.0497423,-0.0497423,0.10001,8.54063e-15,-2.73727e-15,-2.79042e-15,0,0,216.633,0,0,0
